date, functionName, duration
2024-10-27T15:24:38.491Z, getToken, 877.0946000000113
2024-10-27T15:24:40.599Z, getToken, 967.9322000000102
2024-10-27T15:24:43.691Z, getToken, 2316.201700000005
2024-10-27T15:24:44.669Z, getToken, 0.03979999999864958
2024-10-27T15:24:45.774Z, getToken, 56523.2475
2024-10-27T15:24:48.541Z, getToken, 1845.5169000000024
2024-10-27T15:24:50.660Z, getToken, 1958.9150999999983
2024-10-27T15:24:53.740Z, getToken, 988.3321000000142
2024-10-27T15:24:54.708Z, getToken, 220.82160000001022
2024-10-27T15:24:55.795Z, getToken, 83651.378
2024-10-27T15:24:58.551Z, getToken, 762.9330000000045
2024-10-27T15:25:00.679Z, getToken, 874.8265000000101
2024-10-27T15:25:03.777Z, getToken, 2966.0705000000016
2024-10-27T15:25:05.800Z, getToken, 10029.769100000005
2024-10-27T15:25:05.872Z, getToken, 0.053899999998975545
2024-10-27T15:25:08.612Z, getToken, 1016.4494000000122
2024-10-27T15:25:10.763Z, getToken, 869.255600000004
2024-10-27T15:25:13.784Z, getToken, 865.6122000000032
2024-10-27T15:25:15.861Z, getToken, 104720.8302
2024-10-27T15:25:16.933Z, getToken, 0.045499999992898665
2024-10-27T15:25:18.670Z, getToken, 30971.756699999998
2024-10-27T15:25:20.776Z, getToken, 1834.2086000000127
2024-10-27T15:25:23.812Z, getToken, 1857.372000000003
2024-10-27T15:25:25.873Z, getToken, 116753.84460000001
2024-10-27T15:25:26.966Z, getToken, 968.897799999977
2024-10-27T15:25:28.741Z, getToken, 1730.0513999999966
2024-10-27T15:25:30.837Z, getToken, 41125.556500000006
2024-10-27T15:25:33.821Z, getToken, 759.1508000000031
2024-10-27T15:25:35.946Z, getToken, 133886.6489
2024-10-27T15:25:37.093Z, getToken, 0.03599999999278225
2024-10-27T15:25:38.761Z, getToken, 651.636599999998
2024-10-27T15:25:40.843Z, getToken, 1733.1081999999878
2024-10-27T15:25:43.872Z, getToken, 2732.2685999999812
2024-10-27T15:25:45.966Z, getToken, 144918.8618
2024-10-27T15:25:47.260Z, getToken, 0.04589999999734573
2024-10-27T15:25:48.833Z, getToken, 20815.271500000003
2024-10-27T15:25:50.884Z, getToken, 21866.021600000007
2024-10-27T15:25:53.950Z, getToken, 2669.0157999999938
2024-10-27T15:25:55.967Z, getToken, 652.4211000000068
2024-10-27T15:25:57.320Z, getToken, 0.044200000003911555
2024-10-27T15:25:58.914Z, getToken, 549.225299999991
2024-10-27T15:26:00.950Z, getToken, 1564.724900000001
2024-10-27T15:26:04.009Z, getToken, 2623.289300000004
2024-10-27T15:26:06.056Z, getToken, 637.841700000019
2024-10-27T15:26:07.333Z, getToken, 908.3392000000167
2024-10-27T15:26:08.950Z, getToken, 1509.3624999999884
2024-10-27T15:26:11.012Z, getToken, 30880.01389999999
2024-10-27T15:26:14.033Z, getToken, 543.6295999999857
2024-10-27T15:26:16.060Z, getToken, 546.8734000000113
2024-10-27T15:26:18.536Z, getToken, 0.034899999998742715
2024-10-27T15:26:19.053Z, getToken, 10602.287100000016
2024-10-27T15:26:21.019Z, getToken, 31743.866499999975
2024-10-27T15:26:24.080Z, getToken, 11600.126100000023
2024-10-27T15:26:26.072Z, getToken, 450.38690000001225
2024-10-27T15:26:28.589Z, getToken, 1960.113400000002
2024-10-27T15:26:29.657Z, getToken, 0.0356000000028871
2024-10-27T15:26:31.077Z, getToken, 10509.324400000012
2024-10-27T15:26:34.081Z, getToken, 2395.3448999999964
2024-10-27T15:26:36.105Z, getToken, 11496.422499999986
2024-10-27T15:26:38.622Z, getToken, 867.0315999999875
2024-10-27T15:26:41.089Z, getToken, 10417.8419
2024-10-27T15:26:41.786Z, getToken, 0.043399999995017424
2024-10-27T15:26:44.141Z, getToken, 330.8556000000099
2024-10-27T15:26:46.118Z, getToken, 10389.663299999986
2024-10-27T15:26:48.644Z, getToken, 11902.588699999993
2024-10-27T15:26:51.110Z, getToken, 2266.0348999999987
2024-10-27T15:26:52.874Z, getToken, 0.054299999988870695
2024-10-27T15:26:54.206Z, getToken, 322.55120000001625
2024-10-27T15:26:56.164Z, getToken, 10340.713199999998
2024-10-27T15:26:58.721Z, getToken, 801.2970999999961
2024-10-27T15:27:01.156Z, getToken, 217.2038000000175
2024-10-27T15:27:02.942Z, getToken, 978.9853000000003
2024-10-27T15:27:04.257Z, getToken, 21459.88930000001
2024-10-27T15:27:06.169Z, getToken, 1189.403500000015
2024-10-27T15:27:08.738Z, getToken, 1734.1941000000224
2024-10-27T15:27:11.174Z, getToken, 2156.224599999987
2024-10-27T15:27:14.285Z, getToken, 41589.5815
2024-10-27T15:27:16.085Z, getToken, 0.0557000000262633
2024-10-27T15:27:16.174Z, getToken, 182738.67260000002
2024-10-27T15:27:18.756Z, getToken, 645.8145999999833
2024-10-27T15:27:21.194Z, getToken, 1083.6775999999954
2024-10-27T15:27:24.344Z, getToken, 50636.331200000015
2024-10-27T15:27:26.130Z, getToken, 982.1337000000058
2024-10-27T15:27:26.190Z, getToken, 20597.310499999992
2024-10-27T15:27:28.786Z, getToken, 873.0089000000153
2024-10-27T15:27:31.213Z, getToken, 12104.916499999992
2024-10-27T15:27:34.352Z, getToken, 2164.1310999999987
2024-10-27T15:27:36.170Z, getToken, 1425.8079000000143
2024-10-27T15:27:36.204Z, getToken, 0.05280000000493601
2024-10-27T15:27:38.880Z, getToken, 1659.4910999999847
2024-10-27T15:27:41.240Z, getToken, 0.035299999988637865
2024-10-27T15:27:44.366Z, getToken, 108.96879999997327
2024-10-27T15:27:46.176Z, getToken, 10972.525000000023
2024-10-27T15:27:46.265Z, getToken, 0.03850000002421439
2024-10-27T15:27:48.903Z, getToken, 21738.0784
2024-10-27T15:27:51.292Z, getToken, 985.1205000000191
2024-10-27T15:27:54.402Z, getToken, 21208.522200000007
2024-10-27T15:27:56.223Z, getToken, 873.6777000000002
2024-10-27T15:27:56.270Z, getToken, 30113.107900000003
2024-10-27T15:27:59.002Z, getToken, 1623.5352999999886
2024-10-27T15:28:01.351Z, getToken, 1960.8050999999978
2024-10-27T15:28:04.409Z, getToken, 983.1602999999886
2024-10-27T15:28:06.226Z, getToken, 769.602499999979
2024-10-27T15:28:06.272Z, getToken, 70376.6739
2024-10-27T15:28:09.017Z, getToken, 545.1334999999963
2024-10-27T15:28:11.392Z, getToken, 10989.496299999999
2024-10-27T15:28:14.444Z, getToken, 1951.4362000000547
2024-10-27T15:28:16.283Z, getToken, 766.5378999999957
2024-10-27T15:28:16.288Z, getToken, 70288.70690000002
2024-10-27T15:28:19.031Z, getToken, 12579.383299999987
2024-10-27T15:28:21.410Z, getToken, 1858.1425000000163
2024-10-27T15:28:24.465Z, getToken, 865.6538999999757
2024-10-27T15:28:26.313Z, getToken, 21880.989500000025
2024-10-27T15:28:26.317Z, getToken, 81539.06899999999
2024-10-27T15:28:29.098Z, getToken, 1459.1491999999853
2024-10-27T15:28:31.421Z, getToken, 764.9513000000152
2024-10-27T15:28:34.566Z, getToken, 1879.137400000007
2024-10-27T15:28:36.356Z, getToken, 1656.6626999999862
2024-10-27T15:28:36.364Z, getToken, 141858.36750000002
2024-10-27T15:28:39.119Z, getToken, 2396.3281000000425
2024-10-27T15:28:41.497Z, getToken, 1743.422900000005
2024-10-27T15:28:44.624Z, getToken, 1842.146699999983
2024-10-27T15:28:46.363Z, getToken, 222.7600000000093
2024-10-27T15:28:46.424Z, getToken, 162013.2304
2024-10-27T15:28:49.132Z, getToken, 22509.968400000012
2024-10-27T15:28:51.511Z, getToken, 658.6452000000281
2024-10-27T15:28:54.671Z, getToken, 763.4135000000242
2024-10-27T15:28:56.385Z, getToken, 11580.468400000012
2024-10-27T15:28:56.494Z, getToken, 191312.78340000001
2024-10-27T15:28:59.136Z, getToken, 11383.70299999998
2024-10-27T15:29:01.513Z, getToken, 100393.7597
2024-10-27T15:29:04.743Z, getToken, 1745.4964000000036
2024-10-27T15:29:06.393Z, getToken, 20580.239
2024-10-27T15:29:06.502Z, getToken, 347478.3809
2024-10-27T15:29:09.141Z, getToken, 2079.228599999973
2024-10-27T15:29:11.554Z, getToken, 11588.762899999972
2024-10-27T15:29:14.748Z, getToken, 982.1963000000105
2024-10-27T15:29:16.401Z, getToken, 220.96179999999003
2024-10-27T15:29:16.556Z, getToken, 364594.8382
2024-10-27T15:29:19.144Z, getToken, 41400.003000000026
2024-10-27T15:29:21.561Z, getToken, 329.7537000000011
2024-10-27T15:29:24.773Z, getToken, 1526.4184999999707
2024-10-27T15:29:26.447Z, getToken, 1181.445699999982
2024-10-27T15:29:26.573Z, getToken, 323215.0094
2024-10-27T15:29:29.215Z, getToken, 1014.5883000000031
2024-10-27T15:29:31.569Z, getToken, 2273.55839999998
2024-10-27T15:29:34.805Z, getToken, 2493.2490000000107
2024-10-27T15:29:36.498Z, getToken, 41591.23060000001
2024-10-27T15:29:36.608Z, getToken, 322167.8935
2024-10-27T15:29:39.220Z, getToken, 171376.6779
2024-10-27T15:29:41.601Z, getToken, 11304.448600000003
2024-10-27T15:29:44.873Z, getToken, 32777.46519999998
2024-10-27T15:29:46.501Z, getToken, 70783.72509999998
2024-10-27T15:29:46.608Z, getToken, 323085.56
