date, tag, duration, description
2024-11-08T07:18:24.572Z, getToken, 0.06220000000030268, 
2024-11-08T07:18:24.581Z, getToken, 0.0580000000045402, 
2024-11-08T07:18:24.587Z, getToken, 0.052300000010291114, 
2024-11-08T07:18:24.594Z, getToken, 0.053599999999278225, 
2024-11-08T07:18:25.488Z, getHGGameListByTokenAndLeagueId, 893.2125999999989, lid:101857
2024-11-08T07:18:25.538Z, getHGGameMore, 970.9876000000077, leagueId:100160 ecid:8792561
2024-11-08T07:18:25.622Z, getHGGameListByTokenAndLeagueId, 1040.0512000000017, lid:100712
2024-11-08T07:18:25.687Z, getHGGameListByTokenAndLeagueId, 1114.1927999999898, lid:101857
2024-11-08T07:18:25.729Z, getHGGameListByTokenAndLeagueId, 1141.4010999999882, lid:100078
2024-11-08T07:18:26.272Z, getHGGameMore, 713.3175000000047, leagueId:100160 ecid:8792572
2024-11-08T07:18:29.461Z, getJCInfoList, 588.369200000001, 
2024-11-08T07:18:30.929Z, getToken, 6328.015200000009, 
2024-11-08T07:18:33.303Z, getToken, 2368.587799999994, 
2024-11-08T07:18:33.310Z, getToken, 0.04170000000158325, 
2024-11-08T07:18:33.314Z, getToken, 0.04709999999613501, 
2024-11-08T07:18:33.424Z, getToken, 106.26239999999234, 
2024-11-08T07:18:34.390Z, getHGGameListByTokenAndLeagueId, 1080.1898000000074, lid:106747
2024-11-08T07:18:34.500Z, getHGGameListByTokenAndLeagueId, 1185.2266999999993, lid:100030
2024-11-08T07:18:39.550Z, getToken, 6121.812300000005, 
2024-11-08T07:18:40.193Z, getJCInfoList, 241.82630000000063, 
2024-11-08T07:18:40.358Z, getToken, 803.2477999999974, 
2024-11-08T07:18:40.363Z, getToken, 0.05040000000735745, 
2024-11-08T07:18:40.375Z, getToken, 0.0385999999998603, 
2024-11-08T07:18:40.378Z, getToken, 0.03280000000086147, 
2024-11-08T07:18:41.232Z, getHGGameMore, 873.800900000002, leagueId:100712 ecid:8803000
2024-11-08T07:18:41.266Z, getHGGameMore, 887.5498999999982, leagueId:100710 ecid:8792096
2024-11-08T07:18:41.311Z, getHGGameMore, 936.4180000000051, leagueId:100021 ecid:8790568
2024-11-08T07:18:41.686Z, getHGGameListByTokenAndLeagueId, 1314.046000000002, lid:100712
2024-11-08T07:18:41.751Z, getHGGameListByTokenAndLeagueId, 2200.740699999995, lid:100160
2024-11-08T07:18:41.787Z, getHGGameMore, 8361.653000000006, leagueId:100049 ecid:8792681
2024-11-08T07:18:42.058Z, getHGGameMore, 733.2005000000063, leagueId:100021 ecid:8790571
2024-11-08T07:18:42.096Z, getHGGameMore, 818.5516000000061, leagueId:100026 ecid:8791023
2024-11-08T07:18:42.472Z, getHGGameMore, 669.972099999999, leagueId:100030 ecid:8790823
2024-11-08T07:18:42.770Z, getHGGameMore, 663.5296000000089, leagueId:100026 ecid:8791027
2024-11-08T07:18:42.803Z, getHGGameMore, 728.6346999999951, leagueId:100021 ecid:8790549
2024-11-08T07:18:43.494Z, getHGGameMore, 680.1416999999929, leagueId:100021 ecid:8790582
2024-11-08T07:18:43.706Z, getHGGameMore, 12776.193500000008, leagueId:100021 ecid:8790538
2024-11-08T07:18:44.018Z, getHGGameMore, 509.1061000000045, leagueId:100026 ecid:8791071
2024-11-08T07:18:44.311Z, getHGGameMore, 590.7871000000014, leagueId:100021 ecid:8790568
2024-11-08T07:18:44.855Z, getHGGameMore, 529.0880999999936, leagueId:100021 ecid:8790571
2024-11-08T07:18:45.400Z, getHGGameMore, 532.590400000001, leagueId:100021 ecid:8790549
2024-11-08T07:18:45.960Z, getHGGameMore, 12653.520600000003, leagueId:100710 ecid:8792096
2024-11-08T07:18:46.055Z, getHGGameMore, 641.0716000000102, leagueId:100021 ecid:8790582
2024-11-08T07:18:46.669Z, getHGGameMore, 679.0785999999935, leagueId:100028 ecid:8790638
2024-11-08T07:18:47.496Z, getHGGameMore, 814.3629000000074, leagueId:100028 ecid:8790664
2024-11-08T07:18:47.521Z, getToken, 7061.685699999987, 
2024-11-08T07:18:47.526Z, getToken, 0.05010000002221204, 
2024-11-08T07:18:48.181Z, getHGGameMore, 659.7048000000068, leagueId:100160 ecid:8792572
2024-11-08T07:18:48.228Z, getHGGameMore, 701.2574999999779, leagueId:100160 ecid:8792561
2024-11-08T07:18:48.263Z, getHGGameMore, 746.4559000000008, leagueId:100028 ecid:8790674
2024-11-08T07:18:48.793Z, getHGGameMore, 514.2447000000102, leagueId:100028 ecid:8790652
2024-11-08T07:18:49.705Z, getToken, 2173.8985000000102, 
2024-11-08T07:18:49.711Z, getToken, 0.037699999986216426, 
2024-11-08T07:18:49.717Z, getToken, 0.045600000012200326, 
2024-11-08T07:18:50.361Z, getHGGameMore, 649.7574000000022, leagueId:100117 ecid:8791300
2024-11-08T07:18:50.410Z, getHGGameMore, 691.3539000000164, leagueId:100028 ecid:8790638
2024-11-08T07:18:50.579Z, getHGGameListByTokenAndLeagueId, 873.2739000000001, lid:100078
2024-11-08T07:18:51.125Z, getHGGameMore, 702.1514000000025, leagueId:100028 ecid:8790664
2024-11-08T07:18:51.168Z, getHGGameMore, 786.911300000007, leagueId:100026 ecid:8791013
2024-11-08T07:18:51.263Z, getJCInfoList, 223.83139999999548, 
2024-11-08T07:18:52.445Z, getHGGameMore, 1308.0837000000174, leagueId:100028 ecid:8790674
2024-11-08T07:18:52.973Z, getHGGameMore, 514.5262999999977, leagueId:100028 ecid:8790652
2024-11-08T07:18:53.485Z, getHGGameMore, 496.4910000000091, leagueId:100021 ecid:8790538
2024-11-08T07:18:57.337Z, getToken, 7613.839000000007, 
2024-11-08T07:18:57.344Z, getToken, 0.053500000009080395, 
2024-11-08T07:18:58.108Z, getToken, 758.790399999998, 
2024-11-08T07:18:58.113Z, getToken, 0.03250000000116415, 
2024-11-08T07:18:58.375Z, getHGGameListByTokenAndLeagueId, 1036.5510000000068, lid:100117
2024-11-08T07:18:58.454Z, getHGGameListByTokenAndLeagueId, 1109.6643999999797, lid:100117
2024-11-08T07:18:58.730Z, getToken, 614.251099999994, 
2024-11-08T07:18:59.180Z, getHGGameMore, 1066.1922000000195, leagueId:100030 ecid:8790799
2024-11-08T07:18:59.217Z, getHGGameMore, 1107.7002999999968, leagueId:100712 ecid:8803009
2024-11-08T07:18:59.878Z, getHGGameMore, 680.6218999999983, leagueId:100021 ecid:8790523
2024-11-08T07:18:59.920Z, getHGGameMore, 1189.4287999999942, leagueId:100021 ecid:8790491
2024-11-08T07:19:00.504Z, getHGGameMore, 613.8562000000093, leagueId:100021 ecid:8790496
2024-11-08T07:19:00.694Z, getHGGameMore, 757.6204000000143, leagueId:100021 ecid:8790505
2024-11-08T07:19:02.730Z, getJCInfoList, 629.5801999999967, 
2024-11-08T07:19:02.966Z, getHGGameMore, 2257.5150999999896, leagueId:100021 ecid:8790527
2024-11-08T07:19:03.641Z, getToken, 4904.742199999979, 
2024-11-08T07:19:03.681Z, getHGGameMore, 700.4316000000108, leagueId:100030 ecid:8790776
2024-11-08T07:19:04.426Z, getHGGameMore, 783.7105999999912, leagueId:100049 ecid:8792628
2024-11-08T07:19:04.467Z, getHGGameMore, 770.873900000006, leagueId:100030 ecid:8790821
2024-11-08T07:19:05.069Z, getHGGameMore, 628.8207000000111, leagueId:100028 ecid:8790685
2024-11-08T07:19:05.882Z, getHGGameMore, 798.7058000000252, leagueId:100078 ecid:8812428
2024-11-08T07:19:06.586Z, getHGGameMore, 688.3870999999926, leagueId:101857 ecid:8833205
2024-11-08T07:19:06.823Z, getToken, 3176.4967999999935, 
2024-11-08T07:19:07.256Z, getToken, 429.85699999998906, 
2024-11-08T07:19:07.259Z, getToken, 0.1698000000033062, 
2024-11-08T07:19:07.876Z, getHGGameListByTokenAndLeagueId, 1052.843899999978, lid:106747
2024-11-08T07:19:08.167Z, getHGGameMore, 906.9323999999906, leagueId:100032 ecid:8792371
2024-11-08T07:19:08.559Z, getToken, 1297.2366999999795, 
2024-11-08T07:19:08.601Z, getHGGameListByTokenAndLeagueId, 1344.5902999999817, lid:100030
2024-11-08T07:19:08.787Z, getHGGameMore, 608.1704000000027, leagueId:100032 ecid:8792376
2024-11-08T07:19:09.393Z, getHGGameMore, 833.5513999999966, leagueId:106747 ecid:8793114
2024-11-08T07:19:13.494Z, getJCInfoList, 330.7552999999898, 
2024-11-08T07:19:13.539Z, getToken, 4976.403300000005, 
2024-11-08T07:19:14.261Z, getHGGameMore, 721.1549999999988, leagueId:100030 ecid:8790746
2024-11-08T07:19:16.054Z, getToken, 2510.866399999999, 
2024-11-08T07:19:16.058Z, getToken, 0.03779999999096617, 
2024-11-08T07:19:16.061Z, getToken, 0.030500000022584572, 
2024-11-08T07:19:16.065Z, getToken, 0.02869999999529682, 
2024-11-08T07:19:16.874Z, getHGGameMore, 808.6152000000002, leagueId:100021 ecid:8790568
2024-11-08T07:19:17.141Z, getHGGameListByTokenAndLeagueId, 1079.1106999999902, lid:100030
2024-11-08T07:19:17.186Z, getHGGameListByTokenAndLeagueId, 1127.6603999999934, lid:106747
2024-11-08T07:19:17.314Z, getHGGameListByTokenAndLeagueId, 1259.2486999999965, lid:100021
2024-11-08T07:19:17.587Z, getHGGameMore, 700.2293000000063, leagueId:100021 ecid:8790571
2024-11-08T07:19:21.662Z, getToken, 5563.128100000002, 
2024-11-08T07:19:22.506Z, getHGGameMore, 842.5080000000016, leagueId:100028 ecid:8790685
2024-11-08T07:19:23.334Z, getHGGameMore, 809.94200000001, leagueId:100049 ecid:8792628
2024-11-08T07:19:24.248Z, getHGGameMore, 897.1312999999791, leagueId:100030 ecid:8790821
2024-11-08T07:19:24.642Z, getJCInfoList, 282.18980000002193, 
2024-11-08T07:19:24.807Z, getToken, 3139.883299999987, 
2024-11-08T07:19:24.813Z, getToken, 0.05559999999240972, 
2024-11-08T07:19:24.828Z, getToken, 0.044800000003306195, 
2024-11-08T07:19:24.832Z, getToken, 0.03759999998146668, 
